patient_id,label,n_regions,n_fragments,mean_fragment_length,std_fragment_length,mean_cpg_count,methylation_ratio
0473ced5-ec50-4a15-8d6f-6ce62c2364ce.methylation_array.sesame.level3betas,1,260,750,200.14666666666668,65.4242551012662,2.3306666666666667,0.4670050761420072
0489f5bb-8b64-483e-8724-e48e5e467445.methylation_array.sesame.level3betas,1,257,750,199.08666666666667,64.83891184226404,2.26,0.46952908587244613
05a58db0-dede-4344-8c5e-05d2df70b509.methylation_array.sesame.level3betas,1,262,750,197.824,65.20397501175319,2.3053333333333335,0.4571655208882979
07b63b28-b6fe-41f8-9553-e5c7820805c9.methylation_array.sesame.level3betas,1,251,750,200.752,66.44508381111929,2.2773333333333334,0.4437516237982739
0815fe8b-761d-4cc2-bc77-6d0e04b3c744.methylation_array.sesame.level3betas,1,258,750,201.80666666666667,66.46421560174736,2.3133333333333335,0.45418848167527376
081d1808-e239-43ff-82b6-cfd62aeddce3.methylation_array.sesame.level3betas,1,264,750,203.028,67.42265110974698,2.2866666666666666,0.4540640720147064
09cb404b-1e46-4fc4-9fe7-39fefb4320ec.methylation_array.sesame.level3betas,1,252,750,205.16533333333334,67.73327590548747,2.3506666666666667,0.470258735662718
0b69999f-da07-474f-9170-dfc71fd1d16b.methylation_array.sesame.level3betas,1,263,750,203.0,66.37252443594413,2.3253333333333335,0.4355644355643268
0d7e27ed-443f-4803-9349-6acb53ccc344.methylation_array.sesame.level3betas,1,255,750,197.824,64.93901516551253,2.2693333333333334,0.45362473347535887
0e0fa48a-4e5d-4cec-96bd-7cea587f7928.methylation_array.sesame.level3betas,1,249,750,198.96,64.0447843309664,2.3493333333333335,0.4542407837070239
0e62b49f-0049-4356-bf46-9d803e5a6a02.methylation_array.sesame.level3betas,1,256,750,201.27866666666668,65.97735731462895,2.316,0.4629530916843116
0f2c658f-6042-401b-b42e-8f56224bcdf3.methylation_array.sesame.level3betas,1,258,750,200.69466666666668,64.66536505906559,2.2893333333333334,0.44412829798229586
0fa632b8-6652-459e-9c04-e90998332fd9.methylation_array.sesame.level3betas,1,251,750,201.30266666666665,66.0882470102581,2.312,0.45321484579183136
0ffddf00-17a9-4d06-a57f-f370fcca86c6.methylation_array.sesame.level3betas,1,259,750,200.28266666666667,64.83019949238334,2.3026666666666666,0.46967636660308143
10126ac2-f47b-4140-85d3-076880cd1b65.methylation_array.sesame.level3betas,1,268,750,201.17733333333334,65.49820775834677,2.328,0.4744565217390015
10e039d1-3d95-4082-bbdf-ca228d1ac12a.methylation_array.sesame.level3betas,1,256,750,198.63733333333334,66.08862085277784,2.3306666666666667,0.4485501667948554
111a2acf-c89d-4550-ae35-033e1d6a4a53.methylation_array.sesame.level3betas,1,258,750,198.36666666666667,64.75768337082138,2.2893333333333334,0.46493365827228134
115cd4f0-1d86-437e-9672-a2d8cfa08ae9.methylation_array.sesame.level3betas,1,248,750,199.264,66.00361331523197,2.3306666666666667,0.4760348583876699
11d062ff-249c-41b8-a2c7-2245091d0442.methylation_array.sesame.level3betas,1,255,750,199.72,63.81612335452538,2.2906666666666666,0.4497382198951702
11ec5061-f259-42b8-8b38-374647dee9f8.methylation_array.sesame.level3betas,1,262,750,200.28133333333332,65.50315655159086,2.316,0.4644385026736726
1243c462-0e5e-407a-b0b8-f4231185015d.methylation_array.sesame.level3betas,1,249,750,199.556,64.83150620904418,2.2786666666666666,0.4499736703526988
1254942e-3742-48d2-9322-1169a446ebcc.methylation_array.sesame.level3betas,1,260,750,204.28266666666667,67.20960322916824,2.3093333333333335,0.4285007422067223
12807c1a-e977-4dcb-a9da-058690c31884.methylation_array.sesame.level3betas,1,255,750,198.70933333333332,64.61404011169364,2.3106666666666666,0.46053680573997857
1321955d-3385-4a87-8e7d-207465ad136e.methylation_array.sesame.level3betas,1,257,750,198.99466666666666,65.26967625338908,2.3013333333333335,0.46699134199121567
13e2cd72-c835-4a7c-92a9-9a3744999e60.methylation_array.sesame.level3betas,1,259,750,198.932,64.47188050615554,2.304,0.46079999999987714
140d52bb-470d-43ed-a6df-7ed8f6b4dfcd.methylation_array.sesame.level3betas,1,247,750,200.74133333333333,66.19967591730004,2.3373333333333335,0.4628993926589747
14536e29-83e9-47f4-844c-8a6bac1f0a23.methylation_array.sesame.level3betas,1,265,750,199.336,64.7945813372281,2.2573333333333334,0.45547484530523125
148ff983-90ae-43e0-a853-baec1db4ef64.methylation_array.sesame.level3betas,1,258,750,200.316,66.1531365645903,2.3386666666666667,0.46060924369735806
14a226e0-1de2-443c-a96b-1941e9627406.methylation_array.sesame.level3betas,1,259,750,201.996,66.48565748089332,2.316,0.4525794684730452
14b4f26d-5ae2-4f9a-8ca7-bfa30ab3c7d5.methylation_array.sesame.level3betas,1,254,750,194.56266666666667,63.9275272441814,2.2746666666666666,0.43200810331718614
151dc293-be67-469f-8fcc-c85798c6d4f8.methylation_array.sesame.level3betas,1,260,750,201.268,67.0710780391469,2.2946666666666666,0.4358065332994592
152945b1-8069-40a0-89e7-ac880dcf1a8a.methylation_array.sesame.level3betas,1,262,750,203.89733333333334,68.16729513646717,2.3146666666666667,0.45925925925913774
1600711d-e218-45e0-8229-723c48103d43.methylation_array.sesame.level3betas,1,261,750,198.80666666666667,65.70362716184108,2.3093333333333335,0.43992887985764795
16cfa4e1-ff79-4f73-bba0-0d7932ff19c6.methylation_array.sesame.level3betas,1,249,750,201.64133333333334,65.62534590300373,2.3053333333333335,0.44140924176654545
17253ca9-9e27-4f27-90c2-00e6a1eb4463.methylation_array.sesame.level3betas,1,251,750,201.60133333333334,66.4290478497338,2.3,0.45335085413917126
172afb98-2b9b-4248-9b74-3fc87a42af22.methylation_array.sesame.level3betas,1,262,750,198.57333333333332,64.7586232782082,2.288,0.4509855453349669
1ac5bdc3-aa3d-446e-a11c-2090c5af34ab.methylation_array.sesame.level3betas,1,252,750,200.808,65.65837191605246,2.2866666666666666,0.45179135932548686
1b8aee34-7605-49ff-94cf-3f6b4a90d7bc.methylation_array.sesame.level3betas,1,258,750,202.86266666666666,66.40014914307213,2.32,0.4554973821988336
1b9dea2b-a7bd-4284-b483-1a2a08773fc4.methylation_array.sesame.level3betas,1,258,750,200.96933333333334,65.00876140610245,2.276,0.4409713252388424
1c0d93ce-4556-4fec-9dd5-f286f33088f3.methylation_array.sesame.level3betas,1,262,750,200.71466666666666,65.3322476644489,2.288,0.43300529901578777
1c208c99-b68a-4ae3-a6c9-5c64f58bbd64.methylation_array.sesame.level3betas,1,258,750,202.64133333333334,65.7077825798098,2.304,0.4556962025315254
1d172504-25e1-440e-a3ba-65f2bf3670ec.methylation_array.sesame.level3betas,1,252,750,203.672,67.29090391229214,2.312,0.44279877425933534
1e9dcf52-0142-4add-b862-33aa35604179.methylation_array.sesame.level3betas,1,246,750,197.51466666666667,65.26106893257436,2.316,0.4700947225979783
1fea0b6e-29c2-45e3-934a-0687153dbaa8.methylation_array.sesame.level3betas,1,257,750,198.0,65.31107103699954,2.296,0.45161290322568803
2034304b-bc4c-4542-935c-3eb6b0b4fba3.methylation_array.sesame.level3betas,1,258,750,199.28666666666666,65.26901630091332,2.2986666666666666,0.47065247065234217
20732d96-dd0b-4c9e-9357-2008a35dd9ca.methylation_array.sesame.level3betas,1,246,750,201.504,65.87340877774582,2.2893333333333334,0.4433255873998339
2084fd32-9a5b-4e75-8b81-7ff082b7139e.methylation_array.sesame.level3betas,1,263,750,203.184,66.09970860248427,2.3,0.4424211336238927
20cf2d85-72c8-458f-95ec-c4084936e849.methylation_array.sesame.level3betas,1,262,750,201.188,67.27046396946186,2.2853333333333334,0.43959989740947947
20dde4f5-7232-4fe5-979f-ace5a73286c9.methylation_array.sesame.level3betas,1,258,750,200.668,66.6207608482521,2.2866666666666666,0.4509597686036153
21fe12d7-9da4-458c-a348-34f117a9b0d8.methylation_array.sesame.level3betas,1,257,750,198.924,65.70035685341949,2.272,0.4517497348885335
220448ca-a103-4e02-a8d4-8090f9278026.methylation_array.sesame.level3betas,1,258,750,200.60666666666665,65.81409136516451,2.356,0.45042059648216914
23c18107-a9c2-48f8-93df-80f16e466086.methylation_array.sesame.level3betas,1,262,750,200.83333333333334,65.51291136528398,2.2946666666666666,0.44981704129627553
23f4f644-6996-4841-a510-1e65e4a693b6.methylation_array.sesame.level3betas,1,257,750,200.30266666666665,65.51472399053175,2.3466666666666667,0.44099223252306663
24ab98eb-02eb-4866-b107-cc5967eedc58.methylation_array.sesame.level3betas,1,258,750,196.144,64.09406054646041,2.32,0.4608050847456407
25a7cf09-4369-4ef2-b5eb-c41199b89a55.methylation_array.sesame.level3betas,1,252,750,205.076,67.53569592445167,2.396,0.4817694369971899
26f6e535-4298-4b4b-9390-5dc795f878f5.methylation_array.sesame.level3betas,1,250,750,198.31466666666665,64.41850395309996,2.308,0.44521604938260156
27064c2c-9300-4910-8264-49980b5273fb.methylation_array.sesame.level3betas,1,269,750,203.38266666666667,67.03854786281961,2.316,0.44299923488894594
28c3cf31-1550-4060-bb7e-ba21576e8ac0.methylation_array.sesame.level3betas,1,257,750,198.96266666666668,64.96670895842647,2.292,0.4629679504442599
293acc99-d23a-4b70-980d-27d4f7dcfdf4.methylation_array.sesame.level3betas,1,250,750,202.14666666666668,66.47605951685831,2.312,0.4401015228425279
2a26fe88-7d2d-406e-b771-041bc179d8d6.methylation_array.sesame.level3betas,1,256,750,199.268,66.45446693789665,2.304,0.44848170256931
2a55cc19-3fa9-4483-aab5-38d53ba73649.methylation_array.sesame.level3betas,1,264,750,198.26533333333333,64.33744579601802,2.2906666666666666,0.4550993377482238
2a610e1a-cd58-4612-9e6f-b8da2cef921f.methylation_array.sesame.level3betas,1,252,750,201.72133333333332,66.5776615056098,2.3,0.44980443285516303
2a6aa5a8-1dc9-47a5-8fe1-394641b97009.methylation_array.sesame.level3betas,1,261,750,200.28266666666667,66.33748135774292,2.324,0.4347717635319444
2b0a0fde-69d9-44f1-885c-b5bbd5302546.methylation_array.sesame.level3betas,1,257,750,196.28266666666667,64.56124817738751,2.2813333333333334,0.454207592248353
2bdd8e0b-ef48-4680-830a-f58b8491c9d4.methylation_array.sesame.level3betas,1,267,750,203.432,67.39612285584386,2.3173333333333335,0.4528400208440717
2ca02105-233b-4632-bb60-ea3fc46169dc.methylation_array.sesame.level3betas,1,267,750,197.896,65.09074576312672,2.3053333333333335,0.45608018992338273
2e5d66ed-baea-42e1-86af-6089d2d9242a.methylation_array.sesame.level3betas,1,261,750,196.696,63.66776984733589,2.324,0.48389783453623436
2f03645b-26dc-4f3a-a4f2-d716ef3b5e97.methylation_array.sesame.level3betas,1,249,750,199.888,65.47818559897131,2.34,0.46379492600410577
30ef2ff4-0d88-420e-a828-02a2f933176e.methylation_array.sesame.level3betas,1,256,750,202.76133333333334,66.44374340915947,2.2733333333333334,0.4563704496786787
32019f0d-b756-48f2-bbba-917cb23fa2fa.methylation_array.sesame.level3betas,1,251,750,202.388,66.66401420056651,2.324,0.4740277400053103
32b7d520-ec3a-4206-8e58-f2eb43e67490.methylation_array.sesame.level3betas,1,262,750,204.39866666666666,67.51323621993608,2.3053333333333335,0.4421994884909355
334b28be-6f05-4e9f-8dd4-903e13beb2fe.methylation_array.sesame.level3betas,1,257,750,199.45866666666666,65.20169955521779,2.32,0.45430809399465943
33acc379-2bf1-4217-a03f-a134e14973d3.methylation_array.sesame.level3betas,1,250,750,195.64933333333335,64.57009395137108,2.3053333333333335,0.4495579823191759
33d9e25f-25a3-4c04-b11b-7b456095df41.methylation_array.sesame.level3betas,1,255,750,197.95066666666668,65.01810183496764,2.284,0.4607315761160676
33edb3fc-6573-4e7e-8a7e-277e5a7f58bb.methylation_array.sesame.level3betas,1,250,750,199.80133333333333,66.5566365202516,2.2946666666666666,0.4655125777656301
34cb5861-a5b9-4094-a564-ffd6476efc83.methylation_array.sesame.level3betas,1,259,750,194.88933333333333,63.32809607819336,2.296,0.4568851154151083
34ec0b97-165a-4ea9-8da0-604106f4ba01.methylation_array.sesame.level3betas,1,251,750,201.16666666666666,66.08134549343121,2.3213333333333335,0.4495223341078106
3556c898-e1b0-48f4-b576-cd0cef7b959f.methylation_array.sesame.level3betas,1,261,750,200.692,65.94862497429344,2.3573333333333335,0.4898863951231671
35c7cd2a-019f-42ab-ac9c-38a62df9c242.methylation_array.sesame.level3betas,1,264,750,203.58266666666665,66.00879107782201,2.292,0.4599946481133369
36218eec-eef7-49f8-a315-aa63a5957f20.methylation_array.sesame.level3betas,1,251,750,198.48133333333334,65.41259041567524,2.3373333333333335,0.46511010878204695
37ab77c2-82ba-4c63-9b4f-daf004141c44.methylation_array.sesame.level3betas,1,258,750,201.25333333333333,66.43452783672726,2.3146666666666667,0.44229299363046054
37ace855-d159-4afd-8ba5-7d336014fe65.methylation_array.sesame.level3betas,1,256,750,199.77466666666666,64.81862817294287,2.272,0.4672333424731376
38066883-b8bf-4659-96d0-66b2afe2f94f.methylation_array.sesame.level3betas,1,258,750,200.38933333333333,65.99673037018998,2.3733333333333335,0.4787520172134269
38ce0c14-a11c-4635-ae10-036072f41730.methylation_array.sesame.level3betas,1,261,750,197.76533333333333,65.28923033871835,2.3026666666666666,0.4496224941420334
38f574d5-c3f3-4ec7-af0f-bfc91a7827f9.methylation_array.sesame.level3betas,1,264,750,202.444,65.8535865689941,2.304,0.4571428571427362
394035d4-ebdc-41c0-8649-4482248d6225.methylation_array.sesame.level3betas,1,251,750,204.284,67.90652897426972,2.276,0.44349181605600324
39c74999-7750-4d1a-9bd6-7637a2692e67.methylation_array.sesame.level3betas,1,264,750,201.276,66.0001804846017,2.2946666666666666,0.4372459349592385
39eedeaf-29ed-48cb-b545-33b6cd04167c.methylation_array.sesame.level3betas,1,265,750,201.35066666666665,64.79560452856524,2.2693333333333334,0.4369704749677954
3b0175aa-907d-4e38-ba14-01a4861f1ff9.methylation_array.sesame.level3betas,1,265,750,201.97466666666668,67.31730355727436,2.2826666666666666,0.44957983193265505
3b13ab45-bb85-4839-aaed-1c29b31d99ff.methylation_array.sesame.level3betas,1,250,750,205.59066666666666,68.03427895472171,2.2493333333333334,0.4407001044930928
3b40b113-19d9-4c0e-a948-53aedc88beac.methylation_array.sesame.level3betas,1,265,750,201.18133333333333,65.95848531378574,2.3,0.46321160042952114
3bad0876-b9c4-4172-9c46-fff00271a429.methylation_array.sesame.level3betas,1,253,750,197.33466666666666,64.32124582817787,2.3253333333333335,0.4444444444443312
3bdbbcc5-2d3a-4290-9825-b8de6976a513.methylation_array.sesame.level3betas,1,252,750,200.512,66.37416557667599,2.336,0.4631245043614953
3c52e53a-4fc4-4a53-999d-93516248d605.methylation_array.sesame.level3betas,1,255,750,200.57333333333332,66.08371929269384,2.3453333333333335,0.4643611404433832
3d95092d-77d3-4704-9d6b-25e774e28713.methylation_array.sesame.level3betas,1,252,750,198.26266666666666,64.71697618262323,2.296,0.4587107085773951
3dc800dc-249f-4dcd-ae87-c8af6b57ed2c.methylation_array.sesame.level3betas,1,254,750,198.67466666666667,64.75262279029492,2.2773333333333334,0.4670494941207364
3ee544b8-184d-48f1-982c-592504a19b66.methylation_array.sesame.level3betas,1,248,750,201.30666666666667,65.38804647810043,2.3533333333333335,0.4624050301282519
3f28c95e-c823-43fe-92b4-0f3f708db891.methylation_array.sesame.level3betas,1,260,750,199.38533333333334,65.74901407287835,2.2853333333333334,0.4810552904854109
3f89b03c-484d-46fc-949a-04e9b3c47100.methylation_array.sesame.level3betas,1,253,750,200.33333333333334,65.88805320811623,2.2946666666666666,0.44841063053662106
3fdcd39c-3cf8-42d0-b435-e88057f71d5f.methylation_array.sesame.level3betas,1,258,750,203.91733333333335,66.70706983687877,2.284,0.4403598971721233
3fde76ee-1b5d-41f3-bbf1-4488cdabe28f.methylation_array.sesame.level3betas,1,267,750,201.76,65.66517900176115,2.2986666666666666,0.45013054830275456
3fe3c906-a666-4c24-84df-15ff2b2e28b4.methylation_array.sesame.level3betas,1,257,750,197.672,65.29783367514321,2.3453333333333335,0.4673219978744773
41badc95-1e62-4af4-ad19-fcfae9769d24.methylation_array.sesame.level3betas,1,257,750,206.06666666666666,67.20093914687668,2.3253333333333335,0.4658119658118414
43b79b62-e6d4-42cf-b08d-396854278f00.methylation_array.sesame.level3betas,1,254,750,197.47466666666668,64.38388016335215,2.2653333333333334,0.44337160751554194
43d11bf8-5fba-4dac-be15-15d973da51cc.methylation_array.sesame.level3betas,1,254,750,204.608,66.6897168684948,2.3213333333333335,0.4449271658572847
43dacc82-db30-4ebf-8652-9f6ba1e0a70a.methylation_array.sesame.level3betas,1,252,750,203.29866666666666,66.49420123756825,2.296,0.4568851154151083
43f147e4-d7d0-49bd-b6c7-36c37facbf59.methylation_array.sesame.level3betas,1,255,750,197.95466666666667,63.880643481069875,2.368,0.4616584351441483
44b19c6c-8ea4-4e67-83e1-9a10ea9fe804.methylation_array.sesame.level3betas,1,255,750,199.66266666666667,66.52255411679728,2.344,0.43568773234189945
459536ab-a40c-4859-adaf-ce22a3e8c3cd.methylation_array.sesame.level3betas,1,265,750,200.30266666666665,66.36153800374296,2.316,0.4606205250595437
467d12d9-073d-4333-93f2-b29bb2b019e0.methylation_array.sesame.level3betas,1,260,750,197.43866666666668,64.84935032999346,2.2706666666666666,0.4425675675674526
46a5c115-bf2a-471f-b110-d4d431f8ed14.methylation_array.sesame.level3betas,1,250,750,202.6,66.4371783466657,2.324,0.44351145038156653
49105f7f-49e0-48ac-93d1-c1713ee88d22.methylation_array.sesame.level3betas,1,257,750,203.75866666666667,66.69833899647644,2.34,0.4594240837695132
4930e09e-5349-4289-b0f7-d72684b13c9c.methylation_array.sesame.level3betas,1,261,750,201.89866666666666,66.31408396076624,2.3013333333333335,0.4583112055229797
4a458546-5360-4050-82ea-a2ebebb43f9a.methylation_array.sesame.level3betas,1,256,750,201.08533333333332,66.70890533920907,2.324,0.4531981279249992
4aa1983f-b7db-48ec-ac96-42f5fd05b988.methylation_array.sesame.level3betas,1,252,750,197.484,64.74422813914252,2.3106666666666666,0.46090425531902635
4ae6600d-1c20-453d-b1da-d9d87d4a788b.methylation_array.sesame.level3betas,1,251,750,195.16266666666667,63.524401134961956,2.3746666666666667,0.4699208443270528
4bbf964b-eb5f-4dce-a449-ad1f9367fc14.methylation_array.sesame.level3betas,1,251,750,199.70133333333334,64.75219531585182,2.38,0.46911957950053373
4c148f26-5cc1-4c64-8a42-379a7bb93f48.methylation_array.sesame.level3betas,1,258,750,205.02,66.59043675083282,2.3106666666666666,0.45749736008435654
4cd32acb-315c-4af3-8750-9e258ec67446.methylation_array.sesame.level3betas,1,255,750,197.47466666666668,64.38479135807013,2.328,0.4653518123666137
4cfee232-dedf-4a70-8a29-bf4ad0de9afd.methylation_array.sesame.level3betas,1,260,750,203.96,67.6632524590219,2.316,0.45035001296332633
4de8ab15-d49a-42b5-80ec-ab0267de8a3b.methylation_array.sesame.level3betas,1,248,750,205.35466666666667,67.0647016809555,2.3426666666666667,0.46432346723032125
4f017ae4-6e92-4a72-aaae-052931652e96.methylation_array.sesame.level3betas,1,261,750,199.304,65.32573446965598,2.3173333333333335,0.48077455048396106
4f5fe6e3-4dd5-4a58-88ac-7f46c37c3768.methylation_array.sesame.level3betas,1,258,750,199.848,66.05834463563252,2.308,0.46974219810027956
4f96ee98-c9b9-401d-985a-5e4cf6d87f73.methylation_array.sesame.level3betas,1,272,750,200.56133333333332,65.81528372312586,2.2786666666666666,0.4417162057378026
5098247b-3835-4915-a1f2-28cc7128db14.methylation_array.sesame.level3betas,1,258,750,202.20933333333332,66.58440392631162,2.3013333333333335,0.4649784482757368
515d0c5b-0a33-4c46-a453-6a0d7baafaf3.methylation_array.sesame.level3betas,1,250,750,200.032,64.62430122897526,2.3,0.4390430134893258
51852e30-c3e8-4168-a069-93914090f44a.methylation_array.sesame.level3betas,1,261,750,202.97466666666668,66.39126969380504,2.2933333333333334,0.4362160791274572
52f2f043-0506-4153-83e8-8358c48d5930.methylation_array.sesame.level3betas,1,261,750,202.59866666666667,66.11041469810604,2.3026666666666666,0.46474703982764676
531f3a73-5a24-4ca8-9dce-673c9bb28144.methylation_array.sesame.level3betas,1,252,750,203.04666666666665,66.18603444500627,2.3293333333333335,0.4279764821165047
53585377-fa01-4a16-b30b-9fbf648d5b8d.methylation_array.sesame.level3betas,1,261,750,201.288,65.39555328409826,2.308,0.4637021162602562
53a71eaa-bd48-46a3-96be-93128a20645d.methylation_array.sesame.level3betas,1,264,750,199.20533333333333,64.23521753334035,2.3173333333333335,0.46458166265691936
53a8744b-76e8-4dd0-ab63-b43b84b43765.methylation_array.sesame.level3betas,1,254,750,200.156,66.4617458693345,2.3093333333333335,0.4718060473984005
551306ce-7011-4855-b4b8-c73951a63cfd.methylation_array.sesame.level3betas,1,251,750,201.94533333333334,66.30508033493528,2.316,0.4612320764735897
5531476b-01a6-4b83-9b24-42869f2c09c6.methylation_array.sesame.level3betas,1,262,750,202.812,66.43804624861671,2.308,0.4532600157108004
566fda93-acef-4cb6-b947-09ad51c52ada.methylation_array.sesame.level3betas,1,254,750,199.14933333333335,65.73992469995349,2.2933333333333334,0.44091258651616483
5695b3bd-7bc1-4b00-a1ff-b5319963ba6c.methylation_array.sesame.level3betas,1,249,750,199.07733333333334,64.28243424831459,2.3186666666666667,0.4402531645568506
56e13c0d-4452-48e1-9929-11099e7d7648.methylation_array.sesame.level3betas,1,251,750,198.86,65.53985352440147,2.3293333333333335,0.4362047440698037
57500859-7ecd-41e9-a04b-3f67c8cfac27.methylation_array.sesame.level3betas,1,256,750,201.588,66.84365531596848,2.3333333333333335,0.458715596330155
57c3d19e-c022-419f-98a2-11f0d8be7c1d.methylation_array.sesame.level3betas,1,250,750,199.53733333333332,64.73318010280525,2.3373333333333335,0.4839867476530966
57f1dc7f-d728-4253-8b96-d040dc818a11.methylation_array.sesame.level3betas,1,268,750,201.008,66.53766804850717,2.2786666666666666,0.4469142259413057
591ceea0-4053-4683-ac11-ed0d725e1f65.methylation_array.sesame.level3betas,1,256,750,199.112,64.59232763520241,2.316,0.46307651292976193
59aac981-0387-4154-8570-d1647fd09851.methylation_array.sesame.level3betas,1,255,750,204.184,66.9433253630761,2.2946666666666666,0.4448177823725912
59d1b598-2de3-43eb-b763-49ee299b54a5.methylation_array.sesame.level3betas,1,250,750,197.91466666666668,64.2954071834753,2.3346666666666667,0.4524547803616402
5cd391f0-ac1f-4d68-a58b-db91f5f4c254.methylation_array.sesame.level3betas,1,261,750,202.432,66.39540176849599,2.292,0.4491769009666974
5cf01ba2-4385-426b-ba70-5cb6869ee782.methylation_array.sesame.level3betas,1,259,750,199.55466666666666,65.71621067049506,2.34,0.451970126190973
5d205c95-9fd5-48a7-bbe4-6b70dcf5ecab.methylation_array.sesame.level3betas,1,253,750,200.61466666666666,65.55571308606308,2.3466666666666667,0.44817927170856936
5e0c5d31-f3d6-4dc2-af42-28a57d19cfb7.methylation_array.sesame.level3betas,1,259,750,200.42666666666668,66.5673339976565,2.2973333333333334,0.47050791916972406
5e4bbc4d-b404-4a37-abed-ce7e1de13ce7.methylation_array.sesame.level3betas,1,252,750,201.58133333333333,65.74149920881196,2.352,0.4466953659153085
5fe8175c-41ca-4884-ab3d-05fad5fd4e3e.methylation_array.sesame.level3betas,1,255,750,194.616,63.25429532714227,2.3133333333333335,0.46891891891879217
600cca17-2a77-444e-9643-5b11e7150f1c.methylation_array.sesame.level3betas,1,258,750,202.36933333333334,66.85092564471756,2.2946666666666666,0.45420955397190443
61da217e-f98b-43b2-aa5e-d8329fc5b671.methylation_array.sesame.level3betas,1,257,750,200.33866666666665,64.83363302758497,2.3653333333333335,0.4696849351335797
626f89a3-3d72-4c1b-b222-0af5d53b88b3.methylation_array.sesame.level3betas,1,267,750,201.28933333333333,66.54051612530687,2.3186666666666667,0.44796496651199175
62cf29a6-a712-4ccd-9d80-ab28a42e4f3e.methylation_array.sesame.level3betas,1,257,750,202.67066666666668,66.67242963091182,2.312,0.44887393217694826
62d2be13-55f8-4c16-84ad-557a09b85b8a.methylation_array.sesame.level3betas,1,255,750,197.74666666666667,65.78366430116894,2.2693333333333334,0.44311377245497446
62dfb7d8-3d8b-4ab5-ad88-f80f884ac502.methylation_array.sesame.level3betas,1,261,750,201.57466666666667,65.93753931984084,2.2853333333333334,0.44392644392632896
64290030-6f1c-406b-a4c9-f3d461ac1149.methylation_array.sesame.level3betas,1,262,750,200.47866666666667,66.70929129355886,2.3093333333333335,0.4560294892047246
6485c6fd-7019-4254-a095-fd21fec98ecb.methylation_array.sesame.level3betas,1,267,750,197.924,63.9867764255501,2.268,0.45396317053630797
649bd2a2-928d-4845-a8d2-9ec4a9a7dae5.methylation_array.sesame.level3betas,1,257,750,201.76666666666668,65.79195661747382,2.3066666666666666,0.4524058577404675
6512ecfb-7762-4deb-bf0a-83f3fb10bdd1.methylation_array.sesame.level3betas,1,261,750,200.7,66.07118887987411,2.3173333333333335,0.4473616473615322
654f1d64-e6c6-4d79-8292-a6e7c63b1f23.methylation_array.sesame.level3betas,1,267,750,201.148,66.2817076022236,2.3146666666666667,0.47238095238082384
6595e567-63c1-4536-a7f3-7d48e8f78e7e.methylation_array.sesame.level3betas,1,262,750,199.52933333333334,64.8821583556596,2.316,0.47022198159164313
65961cb7-5998-4d94-af2f-1c296fd6b674.methylation_array.sesame.level3betas,1,264,750,203.3,67.96359319518061,2.2933333333333334,0.4449042938436511
65e67596-dc14-4bf8-8c18-11dadcc6fa92.methylation_array.sesame.level3betas,1,255,750,200.472,65.32489991828027,2.2866666666666666,0.4791841296450184
667e90bb-eb62-4ef2-bac1-4aa1fedf501c.methylation_array.sesame.level3betas,1,257,750,199.65333333333334,64.31683933638392,2.3266666666666667,0.45501955671435335
6727d130-3a87-4966-b917-aeeb58910bac.methylation_array.sesame.level3betas,1,255,750,203.22266666666667,66.14900165199438,2.3533333333333335,0.4439134808852002
67b9524e-f78a-4dfd-a749-9d8aa601ac11.methylation_array.sesame.level3betas,1,260,750,203.22933333333333,66.58348698855862,2.2893333333333334,0.45208004212731645
67f85afa-477f-493c-9510-58595f3680f0.methylation_array.sesame.level3betas,1,266,750,199.68133333333333,65.1069769806244,2.3133333333333335,0.46316070475161153
6832e903-5ec7-4180-b8b6-cb38b7bfc3e7.methylation_array.sesame.level3betas,1,254,750,206.46933333333334,67.46221455666044,2.332,0.4626984126982903
69073609-ccb9-4a39-859d-2f9d8dd3882f.methylation_array.sesame.level3betas,1,247,750,201.30666666666667,66.64922571859998,2.2746666666666666,0.45408570668074155
691dbafd-0e3f-4ffc-ac1f-35f4de21270c.methylation_array.sesame.level3betas,1,254,750,205.38533333333334,68.18028687400943,2.3586666666666667,0.4306231742939555
699a1cd5-b493-4714-9791-7ec57606c624.methylation_array.sesame.level3betas,1,249,750,201.06533333333334,66.62377752391076,2.3026666666666666,0.40654425612043155
6a7030dc-63c0-4843-9ab7-bb55f5f25681.methylation_array.sesame.level3betas,1,259,750,205.00666666666666,65.92036576219994,2.3293333333333335,0.45153786508129967
6a9582e3-30a7-4444-8782-ec54003abd1a.methylation_array.sesame.level3betas,1,261,750,198.81733333333332,65.60969414821427,2.2986666666666666,0.4377856780090305
6aa3b9fc-a0c9-4ad1-93fb-da8505901837.methylation_array.sesame.level3betas,1,256,750,199.04266666666666,65.81858536580344,2.332,0.45917563664991884
6abd70ff-6455-4c0b-8d34-53b946ef17e5.methylation_array.sesame.level3betas,1,255,750,200.63866666666667,66.07318244357708,2.308,0.4325337331333252
6aceb16e-2157-4e6d-b01a-035edac0f3f0.methylation_array.sesame.level3betas,1,250,750,201.408,66.11030330188076,2.3573333333333335,0.4442211055275266
6b0ffce2-6c6e-4bc5-bb9c-2f4e4ad9f15c.methylation_array.sesame.level3betas,1,256,750,196.884,64.68917382890793,2.3106666666666666,0.44299591002033667
